PROGTYPE	OBJTYPE	OBJDESC	SUBOBJ	SUBOBJDESC	OBJNAME	OBJTEXT	APPLN	FRICETYPE	PACKAGE	SYSNAME	MAINPROG	INCL	LINNO	ERRORMSG	MSGTYP	COMPLEXITY	REMEDIATE	PERFFLG	SCFILE	UNICODEERR	DEFTYPE	REFOBJTYP	CATEGORY
Program Type	Object Type	Object Description	Sub Object	Sub Obbject Description	Object Name	Object Text	Application	FRICE Type	Package	System Name	Main Program	Include Program	Line No	Error Message	Message Type	Complexity	Auto Remidiable	Performance Related	Score Code File	Unicode Error	Definition type	Reference Obj Type	Category	Check Defect
R3TR	BDC	Programs	PROG	Program	ZFII_LOAD_FI_ACCRUALS	FI and Accruals Park and Posting Mass Upload			ZFI	EHP6 FOR SAP ERP 6.0	ZFII_LOAD_FI_ACCRUALS	ZFII_LOAD_FI_ACCRUALS	   82	FAGLFLEXA-TSL-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	   82	LFA1-BRSCH-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	   83	BSEG-LIFNR-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZFII_LOAD_FI_ACCRUALS	FI and Accruals Park and Posting Mass Upload			ZFI	EHP6 FOR SAP ERP 6.0	ZFII_LOAD_FI_ACCRUALS	ZFII_LOAD_FI_ACCRUALS	   83	FAGLFLEXA-TSL-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZFI_AR_TRANSFER_MULTI	AR Transfer and Clearing			ZFI	EHP6 FOR SAP ERP 6.0	ZFI_AR_TRANSFER_MULTI	ZFI_AR_TRANSFER_MULTI	   85	BSEG-GJAHR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	   85	LFA1-NAME1-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZSEC_MASS_PASSWORD_RESET	Security report - mass user password reset			ZSEC	EHP6 FOR SAP ERP 6.0	ZSEC_MASS_PASSWORD_RESET	ZSEC_MASS_PASSWORD_RESET	   86	Syntax or Keyword UPDATE is Obsolete	E	2	X				O		2
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	   87	LFA1-STRAS-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	   88	LFA1-ORT01-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	   89	LFA1-PSTLZ-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	   90	LFA1-REGIO-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	   91	LFA1-LAND1-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZFII_LOAD_FI_ACCRUALS	FI and Accruals Park and Posting Mass Upload			ZFI	EHP6 FOR SAP ERP 6.0	ZFII_LOAD_FI_ACCRUALS	ZFII_LOAD_FI_ACCRUALS	   92	BSEG-BSCHL-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	   92	LFA1-TELF1-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	   93	LFA1-STCD1-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	   94	LFA1-STCD3-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZSEC_MASS_PASSWORD_RESET	Security report - mass user password reset			ZSEC	EHP6 FOR SAP ERP 6.0	ZSEC_MASS_PASSWORD_RESET	ZSEC_MASS_PASSWORD_RESET	   94	Syntax or Keyword MODIFY is Obsolete	E	2					O		2
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	   95	BSEG-BELNR-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	   96	BSEG-BUZEI-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZFII_LOAD_FI_ACCRUALS	FI and Accruals Park and Posting Mass Upload			ZFI	EHP6 FOR SAP ERP 6.0	ZFII_LOAD_FI_ACCRUALS	ZFII_LOAD_FI_ACCRUALS	   96	BSEG-KOSTL-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	   97	BSEG-MWSKZ-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZFII_LOAD_FI_ACCRUALS	FI and Accruals Park and Posting Mass Upload			ZFI	EHP6 FOR SAP ERP 6.0	ZFII_LOAD_FI_ACCRUALS	ZFII_LOAD_FI_ACCRUALS	   97	BSEG-PRCTR-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	   98	BSEG-MWART-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZFII_LOAD_FI_ACCRUALS	FI and Accruals Park and Posting Mass Upload			ZFI	EHP6 FOR SAP ERP 6.0	ZFII_LOAD_FI_ACCRUALS	ZFII_LOAD_FI_ACCRUALS	   98	BSEG-ZTERM-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	   99	BSEG-DMBTR-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZFII_LOAD_FI_ACCRUALS	FI and Accruals Park and Posting Mass Upload			ZFI	EHP6 FOR SAP ERP 6.0	ZFII_LOAD_FI_ACCRUALS	ZFII_LOAD_FI_ACCRUALS	   99	BSEG-ZFBDT-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	  100	BSEG-DMBTR-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZFII_LOAD_FI_ACCRUALS	FI and Accruals Park and Posting Mass Upload			ZFI	EHP6 FOR SAP ERP 6.0	ZFII_LOAD_FI_ACCRUALS	ZFII_LOAD_FI_ACCRUALS	  100	BSEG-SGTXT-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	  101	BSEG-DMBTR-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZFII_LOAD_FI_ACCRUALS	FI and Accruals Park and Posting Mass Upload			ZFI	EHP6 FOR SAP ERP 6.0	ZFII_LOAD_FI_ACCRUALS	ZFII_LOAD_FI_ACCRUALS	  101	BSEG-XREF1-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	  102	BSEG-DMBTR-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZFI_AR_TRANSFER_MULTI	AR Transfer and Clearing			ZFI	EHP6 FOR SAP ERP 6.0	ZFI_AR_TRANSFER_MULTI	ZFI_AR_TRANSFER_MULTI	  102	BSEG-SGTXT-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	BDC	Programs	PROG	Program	ZFII_LOAD_FI_ACCRUALS	FI and Accruals Park and Posting Mass Upload			ZFI	EHP6 FOR SAP ERP 6.0	ZFII_LOAD_FI_ACCRUALS	ZFII_LOAD_FI_ACCRUALS	  102	BSEG-ZUONR-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_CUSTOMER_VAT	Mexico Customer VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_CUSTOMER_VAT	ZRFI_CUSTOMER_VAT	  102	BSEG-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	  103	BSEG-DMBTR-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZFII_LOAD_FI_ACCRUALS	FI and Accruals Park and Posting Mass Upload			ZFI	EHP6 FOR SAP ERP 6.0	ZFII_LOAD_FI_ACCRUALS	ZFII_LOAD_FI_ACCRUALS	  103	BSEG-VBUND-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_CUSTOMER_VAT	Mexico Customer VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_CUSTOMER_VAT	ZRFI_CUSTOMER_VAT	  103	KNA1-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	  104	BSEG-DMBTR-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	  105	BSEG-DMBTR-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZSEC_MASS_USER_CREATE	Security report - mass user info change			ZSEC	EHP6 FOR SAP ERP 6.0	ZSEC_MASS_USER_CREATE	ZSEC_MASS_USER_CREATE	  105	Function module WS_UPLOAD is flagged as Obsolete	E	1					O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	  106	BSEG-DMBTR-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	  107	BSEG-DMBTR-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_CUSTOMER_VAT	Mexico Customer VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_CUSTOMER_VAT	ZRFI_CUSTOMER_VAT	  108	BSEG-BUKRS-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	  108	BSEG-DMBTR-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_CUSTOMER_VAT	Mexico Customer VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_CUSTOMER_VAT	ZRFI_CUSTOMER_VAT	  109	KNA1-BRSCH-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_CUSTOMER_VAT	Mexico Customer VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_CUSTOMER_VAT	ZRFI_CUSTOMER_VAT	  110	BSEG-KUNNR-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZFII_UPDATE_XREF3	FI Transaction Upload Program with Tax code			ZFI	EHP6 FOR SAP ERP 6.0	ZFII_UPDATE_XREF3	ZFII_UPDATE_XREF3	  111	BSEG-BUZEI-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_CUSTOMER_VAT	Mexico Customer VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_CUSTOMER_VAT	ZRFI_CUSTOMER_VAT	  111	BSEG-ZUONR-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZFII_UPDATE_XREF3	FI Transaction Upload Program with Tax code			ZFI	EHP6 FOR SAP ERP 6.0	ZFII_UPDATE_XREF3	ZFII_UPDATE_XREF3	  114	BSEG-BSCHL-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_CUSTOMER_VAT	Mexico Customer VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_CUSTOMER_VAT	ZRFI_CUSTOMER_VAT	  115	BSEG-AUGBL-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	  116	BSEG-BUKRS-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZFII_UPDATE_XREF3	FI Transaction Upload Program with Tax code			ZFI	EHP6 FOR SAP ERP 6.0	ZFII_UPDATE_XREF3	ZFII_UPDATE_XREF3	  116	BSEG-WRBTR-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_CUSTOMER_VAT	Mexico Customer VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_CUSTOMER_VAT	ZRFI_CUSTOMER_VAT	  116	BSEG-XREF1-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZFII_UPDATE_XREF3	FI Transaction Upload Program with Tax code			ZFI	EHP6 FOR SAP ERP 6.0	ZFII_UPDATE_XREF3	ZFII_UPDATE_XREF3	  117	BSEG-DMBTR-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_CUSTOMER_VAT	Mexico Customer VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_CUSTOMER_VAT	ZRFI_CUSTOMER_VAT	  117	BSEG-SGTXT-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFEBBU00	Update Account Statement/Check Deposit Transaction			ZFI	EHP6 FOR SAP ERP 6.0	ZRFEBBU00	ZRFEBBU00	  117	FEBCL-SELVON-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	  117	LFA1-BRSCH-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZFII_UPDATE_XREF3	FI Transaction Upload Program with Tax code			ZFI	EHP6 FOR SAP ERP 6.0	ZFII_UPDATE_XREF3	ZFII_UPDATE_XREF3	  118	BSEG-DMBE2-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	  118	BSEG-LIFNR-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZSEC_MASS_USER_CHANGE	Security report - mass user info change			ZSEC	EHP6 FOR SAP ERP 6.0	ZSEC_MASS_USER_CHANGE	ZSEC_MASS_USER_CHANGE	  118	Function module WS_UPLOAD is flagged as Obsolete	E	1					O		1
R3TR	BDC	Programs	PROG	Program	ZFI_FSCM_MASS_REB	AR - FSCM -Mass Re-bill update			ZFI	EHP6 FOR SAP ERP 6.0	ZFI_FSCM_MASS_REB	ZFI_FSCM_MASS_REB	  118	Syntax or Keyword MODIFY is Obsolete	E	2					O		2
R3TR	BDC	Programs	PROG	Program	ZFII_UPDATE_XREF3	FI Transaction Upload Program with Tax code			ZFI	EHP6 FOR SAP ERP 6.0	ZFII_UPDATE_XREF3	ZFII_UPDATE_XREF3	  119	BSEG-KOSTL-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_CUSTOMER_VAT	Mexico Customer VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_CUSTOMER_VAT	ZRFI_CUSTOMER_VAT	  119	KNA1-NAME1-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	  119	LFA1-NAME1-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZFII_UPDATE_XREF3	FI Transaction Upload Program with Tax code			ZFI	EHP6 FOR SAP ERP 6.0	ZFII_UPDATE_XREF3	ZFII_UPDATE_XREF3	  120	BSEG-PRCTR-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZFII_UPDATE_XREF3	FI Transaction Upload Program with Tax code			ZFI	EHP6 FOR SAP ERP 6.0	ZFII_UPDATE_XREF3	ZFII_UPDATE_XREF3	  121	BSEG-ZTERM-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT	Mexico Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT	ZRFI_VENDOR_VAT	  121	BSEG-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_CUSTOMER_VAT	Mexico Customer VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_CUSTOMER_VAT	ZRFI_CUSTOMER_VAT	  121	KNA1-STRAS-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	  121	LFA1-STRAS-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZFII_UPDATE_XREF3	FI Transaction Upload Program with Tax code			ZFI	EHP6 FOR SAP ERP 6.0	ZFII_UPDATE_XREF3	ZFII_UPDATE_XREF3	  122	BSEG-ZFBDT-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_CUSTOMER_VAT	Mexico Customer VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_CUSTOMER_VAT	ZRFI_CUSTOMER_VAT	  122	KNA1-ORT01-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	  122	LFA1-ORT01-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT	Mexico Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT	ZRFI_VENDOR_VAT	  122	LFA1-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	BDC	Programs	PROG	Program	ZFII_UPDATE_XREF3	FI Transaction Upload Program with Tax code			ZFI	EHP6 FOR SAP ERP 6.0	ZFII_UPDATE_XREF3	ZFII_UPDATE_XREF3	  123	BSEG-SGTXT-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_CUSTOMER_VAT	Mexico Customer VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_CUSTOMER_VAT	ZRFI_CUSTOMER_VAT	  123	KNA1-PSTLZ-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	  123	LFA1-PSTLZ-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZFII_UPDATE_XREF3	FI Transaction Upload Program with Tax code			ZFI	EHP6 FOR SAP ERP 6.0	ZFII_UPDATE_XREF3	ZFII_UPDATE_XREF3	  124	BSEG-XREF1-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_CUSTOMER_VAT	Mexico Customer VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_CUSTOMER_VAT	ZRFI_CUSTOMER_VAT	  124	KNA1-REGIO-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	  124	LFA1-REGIO-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZFII_UPDATE_XREF3	FI Transaction Upload Program with Tax code			ZFI	EHP6 FOR SAP ERP 6.0	ZFII_UPDATE_XREF3	ZFII_UPDATE_XREF3	  125	BSEG-ZUONR-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_CUSTOMER_VAT	Mexico Customer VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_CUSTOMER_VAT	ZRFI_CUSTOMER_VAT	  125	KNA1-LAND1-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_VENDOR_VAT_ASIA	Asia Vendor VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_VENDOR_VAT_ASIA	ZRFI_VENDOR_VAT_ASIA	  125	LFA1-LAND1-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZFII_LOAD_FI_ACCRUALS	FI and Accruals Park and Posting Mass Upload			ZFI	EHP6 FOR SAP ERP 6.0	ZFII_LOAD_FI_ACCRUALS	ZFII_LOAD_FI_ACCRUALS	  126	FAGLFLEXA-TSL-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
R3TR	BDC	Programs	PROG	Program	ZRFI_CUSTOMER_VAT	Mexico Customer VAT Report			ZFI	EHP6 FOR SAP ERP 6.0	ZRFI_CUSTOMER_VAT	ZRFI_CUSTOMER_VAT	  126	KNA1-TELF1-has been altered by SAP-SPECIFIC TO S4H	E	4	X				O		1
