PROGTYPE	OBJTYPE	OBJDESC	SUBOBJ	SUBOBJDESC	OBJNAME	OBJTEXT	APPLN	FRICETYPE	PACKAGE	SYSNAME	MAINPROG	INCL	LINNO	ERRORMSG	SEVERITY	COMPLEXITY	RULNAME	REFOBJTYP
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		607	Suspicious conversion between literal ABAP type 'C' and 'N'	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		622	Truncation in the conversion from ABAP type 'C' (length 96 -> 32)	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		628	Truncation in the conversion from ABAP type 'C' (length 96 -> 32)	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		634	Truncation in the conversion from ABAP type 'P' (length 8 -> 7)	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		635	Truncation in the conversion from ABAP type 'P' (length 8 -> 7)	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		642	Truncation in the conversion from ABAP type 'P' (length 8 -> 7)	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		643	Truncation in the conversion from ABAP type 'P' (length 8 -> 7)	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		644	Truncation in the conversion from ABAP type 'P' (length 8 -> 7)	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		665	"Inefficient assignment of a field with a length of ""1906"" bytes"	3	1	LARGE DATA OBJECTS	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		665	"Inefficient assignment of a field with a length of ""1906"" bytes"	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		667	"Inefficient assignment of a field with a length of ""1906"" bytes"	3	1	LARGE DATA OBJECTS	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		667	"Inefficient assignment of a field with a length of ""1906"" bytes"	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		684	"The current ABAP command is obsolete. Within classes and interfaces, you can only use ""TYPE"" to refer to ABAP Dictionary. types, not ""LIKE"" or ""STRUCTURE""..Internal Message Code: MESSAGE G/B"	3	3	OBSOLETE ABAP	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		687	The current ABAP command is obsolete.Tables with headers are no longer supported in the OO context..Internal Message Code: MESSAGE G1D	3	3	OBSOLETE ABAP	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		689	"Field N has the name of the predefined type N, but not type N"	4	3	AMBIGUOUS FIELD NAME	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		759	Suspicious conversion between ABAP types 'C' and 'N'	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		762	Suspicious conversion between ABAP types 'C' and 'N'	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		765	"Inefficient assignment of a field with a length of ""3480"" bytes"	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		765	"Inefficient assignment of a field with a length of ""3480"" bytes"	3	1	LARGE DATA OBJECTS	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		765	No Handling of SY-SUBRC After Reading Database Statement	1	3	SY-SUBRC NOT HANDLED	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		779	"The current ABAP command is obsolete. At ""LOOP AT itab"", one of the additions ""INTO"", ""ASSIGNING"", or ""TRANSPORTING NO. FIELDS"" is required. ..Internal Message Code: LOOP 012"	3	3	OBSOLETE ABAP	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		799	"The current ABAP command is obsolete. In the OO context either an INTO or an ASSIGNING specification or the addition. ""TRANSPORTING NO FIELDS"" must be used. be used. be used. be used. be used. be. used..Internal Message Code: READ 018"	3	3	OBSOLETE ABAP	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		820	"Inefficient assignment of a field with a length of ""1378"" bytes"	3	1	LARGE DATA OBJECTS	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		820	"Inefficient assignment of a field with a length of ""1378"" bytes"	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		846	Line contains a single period	4	3	SINGLE PERIOD LINE	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		877	Define USING parameters by VALUE and Define CHANGING including tables by REFERENCE.	4	2	PARAMETER PASSING IN PROCEDURES	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		884	Truncation in the conversion from ABAP type 'P' (length 8 -> 7)	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		900	Truncation in the conversion from ABAP type 'P' (length 8 -> 7)	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		925	" Parameter ""U_HWNAF"" is untyped. Static type checks and optimizations, therefore,. cannot take place. If a type cannot be declared, use the type ANY. ANY. use the. type ANY. use the type ANY. use the type ANY..Internal Message Code: MESSAGE GUX"	2	3	PARAMETER UNTYPED	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		925	" Parameter ""U_HWSTE"" is untyped. Static type checks and optimizations, therefore,. cannot take place. If a type cannot be declared, use the type ANY. ANY. use the. type ANY. use the type ANY. use the type ANY..Internal Message Code: MESSAGE GUX"	2	3	PARAMETER UNTYPED	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		925	Define USING parameters by VALUE and Define CHANGING including tables by REFERENCE.	4	2	PARAMETER PASSING IN PROCEDURES	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1004	Truncation in the conversion from ABAP type 'P' (length 8 -> 7)	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1005	Truncation in the conversion from ABAP type 'P' (length 8 -> 7)	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1021	Truncation in the conversion from ABAP type 'P' (length 8 -> 7)	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1022	Truncation in the conversion from ABAP type 'P' (length 8 -> 7)	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1059	Truncation in the conversion from ABAP type 'P' (length 8 -> 7)	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1060	Truncation in the conversion from ABAP type 'P' (length 8 -> 7)	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1062	Truncation in the conversion from ABAP type 'P' (length 8 -> 7)	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1075	Truncation in the conversion from ABAP type 'P' (length 8 -> 7)	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1076	Truncation in the conversion from ABAP type 'P' (length 8 -> 7)	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1108	Truncation in the conversion from ABAP type 'P' (length 8 -> 7)	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1109	Truncation in the conversion from ABAP type 'P' (length 8 -> 7)	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1111	Truncation in the conversion from ABAP type 'P' (length 8 -> 7)	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1136	Truncation in the conversion from ABAP type 'P' (length 9 -> 8)	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1153	Truncation in the conversion from ABAP type 'P' (length 8 -> 7)	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1155	Truncation in the conversion from ABAP type 'P' (length 8 -> 7)	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1157	"The current ABAP command is obsolete. An explicit work area is necessary in the OO context. Use ""COLLECT wa INTO. TAB_UMSV"". area..Internal Message Code: COLLECT 002"	3	3	OBSOLETE ABAP	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1167	"The current ABAP command is obsolete. The addition OCCURS is no longer supported in the OO context. Use ""TABLE OF .... INITIAL SIZE"" instead..Internal Message Code: MESSAGE G1E"	3	3	OBSOLETE ABAP	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1167	Use Variable length statement STRING instead of fixed length LT_COMPONENTS(2)	4	3	INCORRECT OPERATION ON BYTE & CHARACTER STRINGS	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1182	"The current ABAP command is obsolete. SELECT without an INTO clause is not supported in the OO context. Use ""SELECT .... INTO wa""..Internal Message Code: SELECT 202"	3	3	OBSOLETE ABAP	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1188	Suspicious conversion between literal ABAP type 'C' and 'N'	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1210	Define USING parameters by VALUE and Define CHANGING including tables by REFERENCE.	4	2	PARAMETER PASSING IN PROCEDURES	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1214	Use Variable length statement STRING instead of fixed length L_COMPONENTS(2)	4	3	INCORRECT OPERATION ON BYTE & CHARACTER STRINGS	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1241	"The current ABAP command is obsolete. You cannot use the ""RANGES"" statement within classes. Instead, use the ""DATA"". statement with the type ""TYPE/LIKE RANGE OF"". ..Internal Message Code: RANGES 004"	3	3	OBSOLETE ABAP	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1242	"The current ABAP command is obsolete. You cannot use the ""RANGES"" statement within classes. Instead, use the ""DATA"". statement with the type ""TYPE/LIKE RANGE OF"". ..Internal Message Code: RANGES 004"	3	3	OBSOLETE ABAP	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1261	"The current ABAP command is obsolete. An explicit work area is necessary in the OO context. Use ""APPEND wa TO L_RAN_L1. [SORTED BY]""..Internal Message Code: APPEND 002"	3	3	OBSOLETE ABAP	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1265	"The current ABAP command is obsolete. SELECT without an INTO clause is not supported in the OO context. Use ""SELECT .... INTO wa""..Internal Message Code: SELECT 202"	3	3	OBSOLETE ABAP	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1300	Before using control break statements sort on the break level fields	2	3	SORTING REQUIRED FOR BREAK LEVEL FIELDS	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1307	Binary search is missing on READ table GT_BUKRS_SPLIT_ACT	2	2	STANDARD INTERNAL TABLE PROCESSING	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1319	Truncation in the conversion from ABAP type 'C' (length 32 -> 20)	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1329	Truncation in the conversion from ABAP type 'C' (length 32 -> 20)	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1408	"The current ABAP command is obsolete. At ""LOOP AT itab"", one of the additions ""INTO"", ""ASSIGNING"", or ""TRANSPORTING NO. FIELDS"" is required. ..Internal Message Code: LOOP 012"	3	3	OBSOLETE ABAP	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1410	Before using control break statements sort on the break level fields	2	3	SORTING REQUIRED FOR BREAK LEVEL FIELDS	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1411	No Handling of SY-SUBRC After Reading Database Statement	1	3	SY-SUBRC NOT HANDLED	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1411	SELECT in LOOP/ENDLOOP Loop	2	2	DATABASE ACCESS INSIDE A LOOP	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1411	"The current ABAP command is obsolete. SELECT without an INTO clause is not supported in the OO context. Use ""SELECT .... INTO wa""..Internal Message Code: SELECT 202"	3	3	OBSOLETE ABAP	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1415	Binary search is missing on READ table TAB_001	2	2	STANDARD INTERNAL TABLE PROCESSING	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1415	"The current ABAP command is obsolete. In the OO context either an INTO or an ASSIGNING specification or the addition. ""TRANSPORTING NO FIELDS"" must be used. be used. be used. be used. be used. be. used..Internal Message Code: READ 018"	3	3	OBSOLETE ABAP	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1426	Truncation in the conversion from ABAP type 'P' (length 8 -> 7)	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1434	Binary search is missing on READ table GT_BUKRS_SPLIT_ACT	2	2	STANDARD INTERNAL TABLE PROCESSING	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1440	Suspicious conversion between ABAP types 'STRING' and 'structure'	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1468	Suspicious conversion between literal ABAP type 'C' and 'N'	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1469	The current ABAP command is obsolete.The STOP statement is not supported in the OO context..Internal Message Code: STOP 002	3	3	OBSOLETE ABAP	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1473	The current ABAP command is obsolete.The STOP statement is not supported in the OO context..Internal Message Code: STOP 002	3	3	OBSOLETE ABAP	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1499	Suspicious conversion between literal ABAP type 'C' and 'N'	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1500	The current ABAP command is obsolete.The STOP statement is not supported in the OO context..Internal Message Code: STOP 002	3	3	OBSOLETE ABAP	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1504	The current ABAP command is obsolete.The STOP statement is not supported in the OO context..Internal Message Code: STOP 002	3	3	OBSOLETE ABAP	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1560	"The static output position ""0"" must be positive."	3	3	OUTPUT POSITION 0 NOT ALLOWED	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1576	Suspicious conversion between literal ABAP type 'C' and 'N'	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1584	Suspicious conversion between literal ABAP type 'C' and 'N'	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1588	Suspicious conversion between literal ABAP type 'C' and 'N'	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1593	Suspicious conversion between literal ABAP type 'C' and 'N'	4	2	TYPE CONVERSION ERROR	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1611	No Handling of SY-SUBRC After Reading Database Statement	1	3	SY-SUBRC NOT HANDLED	PROG
R3TR	PROG	Program	PROG	Program	ZFI_I_RFUMS_SELECTION_FORMS	Advance Return for Tax on Sales/Purchases	Financial accounting		ZTEST	SAP ECC 6.0	ZFI_RFUMSV00		1611	"The current ABAP command is obsolete. SELECT without an INTO clause is not supported in the OO context. Use ""SELECT .... INTO wa""..Internal Message Code: SELECT 202"	3	3	OBSOLETE ABAP	PROG
