PROGTYPE	OBJTYPE	OBJDESC	SUBOBJ	SUBOBJDESC	OBJNAME	OBJTEXT	APPLN	FRICETYPE	PACKAGE	SYSNAME	MAINPROG	INCL	REFOBJTYP
R3TR	OTH	Others	METH	Method (ABAP Objects)	ENV_FULL_NAME				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM00I	
R3TR	OTH	Others	METH	Method (ABAP Objects)	INCLUDE_HAS_CHANGED				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM03C	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_COMPONENT_REFS				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM01A	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_COMP_REFS				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM01B	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_CONSTANT_VALUE				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM01C	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_ALIAS_FULL_NAME				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM00T	
R3TR	OTH	Others	METH	Method (ABAP Objects)	FETCH_OV_QM_MAT	Perform Quality Management			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_CL_MAIN	ZPP_COE_CL_MAIN===============CM00O	
R3TR	OTH	Others	METH	Method (ABAP Objects)	FETCH_PROD_VERSION	Fetch Production Version			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_CL_MAIN	ZPP_COE_CL_MAIN===============CM015	
R3TR	OTH	Others	METH	Method (ABAP Objects)	FETCH_OV_MTS_RM_MAT	Fetch MTS Scenario with Repetitive Manufacturing materials			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_CL_MAIN	ZPP_COE_CL_MAIN===============CM00N	
R3TR	OTH	Others	METH	Method (ABAP Objects)	FETCH_OV_MTS_PM_MAT	Fetch MTS with Proces manufacturing materials			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_CL_MAIN	ZPP_COE_CL_MAIN===============CM00M	
R3TR	OTH	Others	METH	Method (ABAP Objects)	FETCH_OV_MTS_MAT	Fetch MTS Strategy Maretials			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_CL_MAIN	ZPP_COE_CL_MAIN===============CM00L	
R3TR	OTH	Others	METH	Method (ABAP Objects)	FETCH_OV_MTS_DM_MAT	Fetch MTS with Discrete Manufacturing MAterials			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_CL_MAIN	ZPP_COE_CL_MAIN===============CM00K	
R3TR	OTH	Others	METH	Method (ABAP Objects)	FETCH_OV_MTO_WB_MAT	Fetch MTO scenario with WBS			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_CL_MAIN	ZPP_COE_CL_MAIN===============CM00J	
R3TR	OTH	Others	METH	Method (ABAP Objects)	FETCH_OV_MTO_VC_MAT	Fetch MTO scenario with Variant Configuration			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_CL_MAIN	ZPP_COE_CL_MAIN===============CM00I	
R3TR	OTH	Others	METH	Method (ABAP Objects)	FETCH_OV_MTO_SO_MAT	Fetch MTO scenario with SO (AAC) materials			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_CL_MAIN	ZPP_COE_CL_MAIN===============CM00H	
R3TR	OTH	Others	METH	Method (ABAP Objects)	FETCH_OV_MTO_MAT	Fetch MTO Strategy Materials			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_CL_MAIN	ZPP_COE_CL_MAIN===============CM00G	
R3TR	OTH	Others	METH	Method (ABAP Objects)	FETCH_OV_DEV_ORD_STR	Fetch Collective orders for Development order fulfilment str			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_CL_MAIN	ZPP_COE_CL_MAIN===============CM00F	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_IDS_IND_TYPE_COMP				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM028	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_IDS_IND				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM027	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_IDS_INCLUDE				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM026	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_IDS_EXTERN_PROGRAM				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM025	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_IDS_ENV_COMP				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM024	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_INTERFACE_SYMBOL				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM02J	
R3TR	OTH	Others	METH	Method (ABAP Objects)	COMPARE_COMPONENTS				ZHANA_SCI	SAP ECC 6.0	ZCL_CI_TEST_ABAP_COMP_PROCS	ZCL_CI_TEST_ABAP_COMP_PROCS===CM00G	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_PUBLIC_OR_TESTING_METHODS				ZHANA_SCI	SAP ECC 6.0	ZCL_CI_TEST_ABAP_COMP_PROCS	ZCL_CI_TEST_ABAP_COMP_PROCS===CM010	
R3TR	OTH	Others	METH	Method (ABAP Objects)	ENV_COMP_NAME				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM00H	
R3TR	OTH	Others	METH	Method (ABAP Objects)	RESET_SCAN				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM03I	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_CHECKSUM_PROGRAM_INCLUDE				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM015	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_TAG_OF_FULL_NAME				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM035	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_TYPE_CODE				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM036	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_TYPE_CONSTRUCTOR_REFS				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM037	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_TYPE_REFS				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM038	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_TYPE_SYMBOL				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM039	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_ENH_IMPL_SYMBOL				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM01L	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_ENH_IMPL_REF				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM01K	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_XCROSS_FULL_NAME				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM03A	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_XCROSS_NAME_FOR_EVENT				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM03B	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_ENHANCEMENT_TEXT				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM01J	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_DATA_VALUE				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM01I	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_DATA_SYMBOL				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM01H	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_DATA_REFS				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM01G	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_DATA_ORIG				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM01F	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_CHECK_INFOS				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM016	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_CLASS_INTF_REFS				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM017	
R3TR	OTH	Others	METH	Method (ABAP Objects)	IS_GLOBAL_PARAMETER				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM03F	
R3TR	OTH	Others	METH	Method (ABAP Objects)	IS_GLOBAL				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM03E	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_CLASS_SYMBOL				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM018	
R3TR	OTH	Others	METH	Method (ABAP Objects)	IS_CCDEF_ENV				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM03D	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_COMMENTS				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM019	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_FULL_NAME				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM01U	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_FORM_NAME_FOR_EVENT				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM01T	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_OVERALL_CHECKSUM				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM02U	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_FORM_AND_PROGRAM				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM01S	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_EVENT_SYMBOL				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM01R	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_SINGLE_REF				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM02X	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_ENV_SYMBOL				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM01O	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_REF_SYMBOL				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM02W	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_EVENT_KEYWORD				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM01Q	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_ENV_TYPE				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM01P	
R3TR	OTH	Others	METH	Method (ABAP Objects)	IF_EX_LE_SHP_TAB_CUST_ITEM~TRANSFER_DATA			E	Z001	SAP ECC 6.0	ZCL_IM__SHP_TAB_CUST_ITEM	ZCL_IM__SHP_TAB_CUST_ITEM=====CM003	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_DATA				Z001	SAP ECC 6.0	ZCL_SET_GET	ZCL_SET_GET===================CM002	
R3TR	OTH	Others	METH	Method (ABAP Objects)	SET_DATA				Z001	SAP ECC 6.0	ZCL_SET_GET	ZCL_SET_GET===================CM001	
R3TR	OTH	Others	METH	Method (ABAP Objects)	APPEND_ENTRY				ZSYCM_ANALYSIS	SAP ECC 6.0	ZCL_FULLNAME_2_SENVI_CONVERTER	ZCL_FULLNAME_2_SENVI_CONVERTERCM001	
R3TR	OTH	Others	METH	Method (ABAP Objects)	CONSTRUCTOR				ZSYCM_ANALYSIS	SAP ECC 6.0	ZCL_FULLNAME_2_SENVI_CONVERTER	ZCL_FULLNAME_2_SENVI_CONVERTERCM003	
R3TR	OTH	Others	METH	Method (ABAP Objects)	CONVERT				ZSYCM_ANALYSIS	SAP ECC 6.0	ZCL_FULLNAME_2_SENVI_CONVERTER	ZCL_FULLNAME_2_SENVI_CONVERTERCM004	
R3TR	OTH	Others	METH	Method (ABAP Objects)	CONVERT_CROSS				ZSYCM_ANALYSIS	SAP ECC 6.0	ZCL_FULLNAME_2_SENVI_CONVERTER	ZCL_FULLNAME_2_SENVI_CONVERTERCM005	
R3TR	OTH	Others	METH	Method (ABAP Objects)	CONVERT_CROSSI				ZSYCM_ANALYSIS	SAP ECC 6.0	ZCL_FULLNAME_2_SENVI_CONVERTER	ZCL_FULLNAME_2_SENVI_CONVERTERCM006	
R3TR	OTH	Others	METH	Method (ABAP Objects)	CONVERT_OO_FRAGMENTS				ZSYCM_ANALYSIS	SAP ECC 6.0	ZCL_FULLNAME_2_SENVI_CONVERTER	ZCL_FULLNAME_2_SENVI_CONVERTERCM007	
R3TR	OTH	Others	METH	Method (ABAP Objects)	DELETE_OWN_OBJECTS				ZSYCM_ANALYSIS	SAP ECC 6.0	ZCL_FULLNAME_2_SENVI_CONVERTER	ZCL_FULLNAME_2_SENVI_CONVERTERCM00A	
R3TR	OTH	Others	METH	Method (ABAP Objects)	CONVERT_TO_CROSSFORMAT				ZSYCM_ANALYSIS	SAP ECC 6.0	ZCL_FULLNAME_2_SENVI_CONVERTER	ZCL_FULLNAME_2_SENVI_CONVERTERCM008	
R3TR	OTH	Others	METH	Method (ABAP Objects)	CONVERT_TYPES				ZSYCM_ANALYSIS	SAP ECC 6.0	ZCL_FULLNAME_2_SENVI_CONVERTER	ZCL_FULLNAME_2_SENVI_CONVERTERCM009	
R3TR	OTH	Others	METH	Method (ABAP Objects)	SCAN				ZHANA_SCI	SAP ECC 6.0	ZCL_DYNP_SCANNER	ZCL_DYNP_SCANNER==============CM003	
R3TR	OTH	Others	METH	Method (ABAP Objects)	KEYWORD				ZHANA_SCI	SAP ECC 6.0	ZCL_DYNP_SCANNER	ZCL_DYNP_SCANNER==============CM002	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_TOKEN_REL				ZHANA_SCI	SAP ECC 6.0	ZCL_DYNP_SCANNER	ZCL_DYNP_SCANNER==============CM001	
R3TR	OTH	Others	METH	Method (ABAP Objects)	TAG_NAME				ZHANA_SCI	SAP ECC 6.0	ZCL_DYNP_COMPILER	ZCL_DYNP_COMPILER=============CM009	
R3TR	OTH	Others	METH	Method (ABAP Objects)	SCAN				ZHANA_SCI	SAP ECC 6.0	ZCL_DYNP_COMPILER	ZCL_DYNP_COMPILER=============CM008	
R3TR	OTH	Others	METH	Method (ABAP Objects)	CONSTRUCTOR				ZHANA_SCI	SAP ECC 6.0	ZCL_DYNP_COMPILER	ZCL_DYNP_COMPILER=============CM001	
R3TR	OTH	Others	METH	Method (ABAP Objects)	TAG_TO_ROLE				ZHANA_SCI	SAP ECC 6.0	ZCL_DYNP_COMPILER	ZCL_DYNP_COMPILER=============CM00A	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_SINGLE_REF				ZHANA_SCI	SAP ECC 6.0	ZCL_DYNP_COMPILER	ZCL_DYNP_COMPILER=============CM006	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_FULL_NAMES_FOR_TOKEN				ZHANA_SCI	SAP ECC 6.0	ZCL_DYNP_COMPILER	ZCL_DYNP_COMPILER=============CM004	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_FULL_NAME_OF_FIELD				ZHANA_SCI	SAP ECC 6.0	ZCL_DYNP_COMPILER	ZCL_DYNP_COMPILER=============CM005	
R3TR	OTH	Others	METH	Method (ABAP Objects)	ONE_SPLIT				ZHANA_SCI	SAP ECC 6.0	ZCL_DYNP_COMPILER	ZCL_DYNP_COMPILER=============CM007	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_ALL_REFS				ZHANA_SCI	SAP ECC 6.0	ZCL_DYNP_COMPILER	ZCL_DYNP_COMPILER=============CM003	
R3TR	OTH	Others	METH	Method (ABAP Objects)	ADD_SYMB_INFO				ZHANA_SCI	SAP ECC 6.0	ZCL_CI_TEST_ABAP_COMP_PROCS	ZCL_CI_TEST_ABAP_COMP_PROCS===CM01X	
R3TR	OTH	Others	METH	Method (ABAP Objects)	CONVERT_TO_PROC_ID				ZHANA_SCI	SAP ECC 6.0	ZCL_CI_TEST_ABAP_COMP_PROCS	ZCL_CI_TEST_ABAP_COMP_PROCS===CM00I	
R3TR	OTH	Others	METH	Method (ABAP Objects)	ANALYZE_CALL				ZHANA_SCI	SAP ECC 6.0	ZCL_CI_TEST_ABAP_COMP_PROCS	ZCL_CI_TEST_ABAP_COMP_PROCS===CM003	
R3TR	OTH	Others	METH	Method (ABAP Objects)	ANALYZE_CALL_MODULE				ZHANA_SCI	SAP ECC 6.0	ZCL_CI_TEST_ABAP_COMP_PROCS	ZCL_CI_TEST_ABAP_COMP_PROCS===CM004	
R3TR	OTH	Others	METH	Method (ABAP Objects)	ANALYZE_CALL_SCREEN				ZHANA_SCI	SAP ECC 6.0	ZCL_CI_TEST_ABAP_COMP_PROCS	ZCL_CI_TEST_ABAP_COMP_PROCS===CM005	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_DBTAB_NAME_FROM_STMT				ZHANA_SCI	SAP ECC 6.0	ZCL_CI_TEST_ABAP_COMP_PROCS	ZCL_CI_TEST_ABAP_COMP_PROCS===CM021	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_DBTAB_NAME_FROM_TOKEN				ZHANA_SCI	SAP ECC 6.0	ZCL_CI_TEST_ABAP_COMP_PROCS	ZCL_CI_TEST_ABAP_COMP_PROCS===CM022	
R3TR	OTH	Others	METH	Method (ABAP Objects)	ANALYZE_CALL_WITH_STACK				ZHANA_SCI	SAP ECC 6.0	ZCL_CI_TEST_ABAP_COMP_PROCS	ZCL_CI_TEST_ABAP_COMP_PROCS===CM006	
R3TR	OTH	Others	METH	Method (ABAP Objects)	SET_FORM_PARAMS_EXT				ZHANA_SCI	SAP ECC 6.0	ZCL_CI_TEST_ABAP_COMP_PROCS	ZCL_CI_TEST_ABAP_COMP_PROCS===CM01P	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_VARS				ZHANA_SCI	SAP ECC 6.0	ZCL_CI_TEST_ABAP_COMP_PROCS	ZCL_CI_TEST_ABAP_COMP_PROCS===CM01L	
R3TR	OTH	Others	METH	Method (ABAP Objects)	SET_FORM_PARAMS				ZHANA_SCI	SAP ECC 6.0	ZCL_CI_TEST_ABAP_COMP_PROCS	ZCL_CI_TEST_ABAP_COMP_PROCS===CM01E	
R3TR	OTH	Others	METH	Method (ABAP Objects)	ANALYZE_DYNPRO_FIELDS				ZHANA_SCI	SAP ECC 6.0	ZCL_CI_TEST_ABAP_COMP_PROCS	ZCL_CI_TEST_ABAP_COMP_PROCS===CM007	
R3TR	OTH	Others	METH	Method (ABAP Objects)	ANALYZE_WDYENH_OBJECTS	Enh technology WDYENH			ZUPD_SYCM	SAP ECC 6.0	ZUPD_S4CL_YCM_ANALYSE_ENH_REFS	ZUPD_S4CL_YCM_ANALYSE_ENH_REFSCM004	
R3TR	OTH	Others	METH	Method (ABAP Objects)	ANALYZE_CLASENH_OBJECTS	Enh technology CLASENH			ZUPD_SYCM	SAP ECC 6.0	ZUPD_S4CL_YCM_ANALYSE_ENH_REFS	ZUPD_S4CL_YCM_ANALYSE_ENH_REFSCM002	
R3TR	OTH	Others	METH	Method (ABAP Objects)	COLLECT_CLASENH_INFO				ZUPD_SYCM	SAP ECC 6.0	ZUPD_S4CL_YCM_ANALYSE_ENH_REFS	ZUPD_S4CL_YCM_ANALYSE_ENH_REFSCM005	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_IMPL_SUPER_EVENT				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM02F	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_IMPL_SUPER_DATA				ZHANA_SCI	SAP ECC 6.0	ZCL_ABAP_COMPILER	ZCL_ABAP_COMPILER=============CM02E	
R3TR	OTH	Others	METH	Method (ABAP Objects)	DEFINE_DISPLAYSUP	DEFINE_DISPLAYSUP			ZBACKLOG	SAP ECC 6.0	ZCL_Z_POSERV_MPC	ZCL_Z_POSERV_MPC==============CM005	
R3TR	OTH	Others	METH	Method (ABAP Objects)	DEFINE_DISPLAYPO	DEFINE_DISPLAYPO			ZBACKLOG	SAP ECC 6.0	ZCL_Z_POSERV_MPC	ZCL_Z_POSERV_MPC==============CM003	
R3TR	OTH	Others	METH	Method (ABAP Objects)	DEFINE	No cache on client			ZBACKLOG	SAP ECC 6.0	ZCL_Z_POSERV_MPC	ZCL_Z_POSERV_MPC==============CM001	
R3TR	OTH	Others	METH	Method (ABAP Objects)	GET_LAST_MODIFIED	No cache on client			ZBACKLOG	SAP ECC 6.0	ZCL_Z_POSERV_MPC	ZCL_Z_POSERV_MPC==============CM002	
R3TR	OTH	Others	METH	Method (ABAP Objects)	DISPLAYPOSET_GET_ENTITYSET	Related EntitySet Name: F4_Search_help_set			ZBACKLOG	SAP ECC 6.0	ZCL_Z_POSERV_DPC_EXT	ZCL_Z_POSERV_DPC_EXT==========CM001	
R3TR	OTH	Others	METH	Method (ABAP Objects)	DISPLAYSUPSET_GET_ENTITYSET	Related EntitySet Name: F4_Search_help_set			ZBACKLOG	SAP ECC 6.0	ZCL_Z_POSERV_DPC_EXT	ZCL_Z_POSERV_DPC_EXT==========CM002	
R3TR	OTH	Others	METH	Method (ABAP Objects)	NO_CACHE	No cache on client			ZBACKLOG	SAP ECC 6.0	ZCL_Z_POSERV_DPC_EXT	ZCL_Z_POSERV_DPC_EXT==========CM003	
R3TR	OTH	Others	METH	Method (ABAP Objects)	F4_SEARCH_HELPSE_GET_ENTITYSET	No cache on client			ZBACKLOG	SAP ECC 6.0	ZCL_Z_POSERV_DPC_EXT	ZCL_Z_POSERV_DPC_EXT==========CM004	
R3TR	OTH	Others	METH	Method (ABAP Objects)	CHECK_SUBSCRIPTION_AUTHORITY	Related EntitySet Name: displaypoSet			ZBACKLOG	SAP ECC 6.0	ZCL_Z_POSERV_DPC	ZCL_Z_POSERV_DPC==============CM00B	
R3TR	OTH	Others	METH	Method (ABAP Objects)	DISPLAYPOSET_CREATE_ENTITY	Related EntitySet Name: displaypoSet			ZBACKLOG	SAP ECC 6.0	ZCL_Z_POSERV_DPC	ZCL_Z_POSERV_DPC==============CM009	
R3TR	OTH	Others	METH	Method (ABAP Objects)	DISPLAYPOSET_DELETE_ENTITY	Related EntitySet Name: displaypoSet			ZBACKLOG	SAP ECC 6.0	ZCL_Z_POSERV_DPC	ZCL_Z_POSERV_DPC==============CM00A	
R3TR	OTH	Others	METH	Method (ABAP Objects)	DISPLAYPOSET_GET_ENTITY	Related EntitySet Name: displaypoSet			ZBACKLOG	SAP ECC 6.0	ZCL_Z_POSERV_DPC	ZCL_Z_POSERV_DPC==============CM007	
R3TR	OTH	Others	METH	Method (ABAP Objects)	DISPLAYPOSET_GET_ENTITYSET	Related EntitySet Name: displaypoSet			ZBACKLOG	SAP ECC 6.0	ZCL_Z_POSERV_DPC	ZCL_Z_POSERV_DPC==============CM006	
R3TR	OTH	Others	METH	Method (ABAP Objects)	DISPLAYPOSET_UPDATE_ENTITY	Related EntitySet Name: displaypoSet			ZBACKLOG	SAP ECC 6.0	ZCL_Z_POSERV_DPC	ZCL_Z_POSERV_DPC==============CM008	
R3TR	OTH	Others	METH	Method (ABAP Objects)	DEFINE_F4_SEARCH_HELP	DEFINE_F4_SEARCH_HELP			ZBACKLOG	SAP ECC 6.0	ZCL_Z_POSERV_MPC	ZCL_Z_POSERV_MPC==============CM006	
R3TR	OTH	Others	METH	Method (ABAP Objects)	OP_ACCOUNTS_PAYABLE_NM_ASYNC				Z001	SAP ECC 6.0	ZFI_POS_PAY_INTCO_SI_ACCOUNTS	ZFI_POS_PAY_INTCO_SI_ACCOUNTS=CM002	
R3TR	OTH	Others	METH	Method (ABAP Objects)	CONSTRUCTOR				Z001	SAP ECC 6.0	ZFI_POS_PAY_INTCO_SI_ACCOUNTS	ZFI_POS_PAY_INTCO_SI_ACCOUNTS=CM001	
R3TR	OTH	Others	METH	Method (ABAP Objects)	CONSTRUCTOR				Z001	SAP ECC 6.0	ZFI_JE_PROXYCO_SI_GLACCOUNTING	ZFI_JE_PROXYCO_SI_GLACCOUNTINGCM001	
R3TR	OTH	Others	METH	Method (ABAP Objects)	OP_GLACCOUNTING_DATA_NM_ASYNC				Z001	SAP ECC 6.0	ZFI_JE_PROXYCO_SI_GLACCOUNTING	ZFI_JE_PROXYCO_SI_GLACCOUNTINGCM002	
R3TR	OTH	Others	METH	Method (ABAP Objects)	CONSTRUCTOR				Z001	SAP ECC 6.0	ZFI_ACH_INTCO_SI_ACCOUNTS_CHEC	ZFI_ACH_INTCO_SI_ACCOUNTS_CHECCM001	
R3TR	OTH	Others	METH	Method (ABAP Objects)	OP_ACCOUNTS_CHECK_NM_ASYNC				Z001	SAP ECC 6.0	ZFI_ACH_INTCO_SI_ACCOUNTS_CHEC	ZFI_ACH_INTCO_SI_ACCOUNTS_CHECCM002	
R3TR	OTH	Others	METH	Method (ABAP Objects)	CONSTRUCTOR				Z001	SAP ECC 6.0	ZFICO_SI_CUSTOMER_INVOICE_OB_S	ZFICO_SI_CUSTOMER_INVOICE_OB_SCM001	
R3TR	OTH	Others	METH	Method (ABAP Objects)	IF_EX_LE_SHP_TAB_CUST_HEAD~TRANSFER_DATA			E	Z001	SAP ECC 6.0	ZCL_IM__SHP_TAB_CUST_HEAD	ZCL_IM__SHP_TAB_CUST_HEAD=====CM003	
