PROGTYPE	OBJTYPE	OBJDESC	SUBOBJ	SUBOBJDESC	OBJNAME	OBJTEXT	APPLN	FRICETYPE	PACKAGE	SYSNAME	MAINPROG	INCL	REFOBJTYP
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_ZUDM_BR00000003	Imp. class for BAdI imp. ZZUDM_BR00000003		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_UDM_WL_ITEM_DISP_C	Imp. class for BAdI imp. ZUDM_WL_ITEM_DISP_C		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_FI_CHANGE_BS_DATA	Imp. class for BAdI imp. ZFI_CHANGE_BS_DATA		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_CI_RESULT_DB_OPS_IN_LOOPS	Results for Database Operations in LOOPs (across mod. units)			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_CI_RESULT_ANALYZE_SELECT	CL_CI_RESULT_PROGRAM			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_CI_RESULT_ABAP_COMPILER				ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_CA_UTILITIES_TIME	Utilities:  Time			ZCA_UTILITIES	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_CI_TEST_NO_ORDER_BY	CI: Order By check			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_CI_TEST_FOR_ALL_ENTR_HANA	Code Inspector: Analyze SELECT ... FOR ALL ENTRIES			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_CI_TEST_DB_OPS_IN_LOOPS	Database Operations in Loops			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_CI_TEST_POOL_CLUSTER_HANA	Code Inspector Pool Cluster			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_CI_TEST_SELECT_IN_LOOP_HAN	Code Inspector: Analyze nested SELECTs			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_DYNP_COMPILER	Test			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_CI_TEST_ANALYZE_SELECT_HAN	analyze select			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_CI_TEST_ABAP_COMP_PROCS	Code Inspector: Test Based on CL_ABAP_COMP_PROCS			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_CI_TEST_ABAP_COMPILER	Code Inspector: Source for Include			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_CI_SCAN	Code Inspector: Generate Source for SCAN			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_CI_RESULT_SELECT_IN_LOOP	CL_CI_RESULT_PROGRAM			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_CI_RESULT_NO_ORDER_BY	Results for SELECTs in LOOPs (across mod. units)			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_CI_RESULT_FOR_ALL_ENTR_HAN	CL_CI_RESULT_PROGRAM			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_DYNP_COMP_PROCS	Analyze DYNPS			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_ABAP_COMPILER_AREA	CL_ABAP_COMPILER_AREA			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_AB_INVOICE_LOAD	Imp. class for BAdI imp. ZAB_INVOICE_LOAD		E	ZARIBA	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_FDM_AR_DEF_CATEGORY	Imp. class for BAdI imp. ZFDM_AR_DEF_CATEGORY		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_FDM_AR_DEF_EXT_REF	Imp. class for BAdI imp. ZFDM_AR_DEF_EXT_REF		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_FDM_AR_DEF_PROCESSO	Imp. class for BAdI imp. ZFDM_AR_DEF_PROCESSO		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_FDM_AR_DEF_REASON	Imp. class for BAdI imp. ZFDM_AR_DEF_REASON		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_FDM_AR_DEF_RESPONSI	Imp. class for BAdI imp. ZFDM_AR_DEF_RESPONSI		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_SPAU_OBJECT_NAVIGATION	Navigation Service			ZSPAU	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_UDM_BR00000022	Imp. Class for BAdI Imp. UDM_BR00000001		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_UDM_BR00000023	Imp. Class for BAdI Imp. UDM_BR00000001		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_ABAP_COMP_TYPE	CL_ABAP_COMPILER : type			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_UDM_LOC_MASSACT_C	Imp. class for BAdI imp. ZUDM_LOC_MASSACT_C		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_UDM_S_BR00000006	Imp. class for BAdI imp. ZUDM_S_BR00000006		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_UDM_S_BR00000011	Imp. class for BAdI imp. ZUDM_S_BR00000011		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_UDM_S_BR00000014	Imp. class for BAdI imp. ZUDM_S_BR00000014		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_UDM_S_BR00000015	Imp. class for BAdI imp. ZUDM_S_BR00000015		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_UDM_S_BR00000016	Imp. class for BAdI imp. ZUDM_S_BR00000016		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_UDM_S_BR00000017	Imp. class for BAdI imp. ZUDM_S_BR00000017		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_UDM_S_BR00000018	Imp. class for BAdI imp.  ZUDM_S_BR00000018		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_UDM_S_BR0000002B	Imp. class for BAdI imp. ZUDM_S_BR0000002B		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_UDM_S_BR0000011A	Imp. class for BAdI imp. ZUDM_S_BR0000011A		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZFI_IDOC_DETAIL_REPORT	idoc report			ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZFI_CUSTOMER_CLS1				ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZFI_CUSTOMER_CLS				ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZFI_CL_IDFI_CGI_DMEE_HK	PVH Customer Implementation DMEE			ZDMEE	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZFDM_AR_CDIS_AMOUNT				ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCX_YCM_PERSIST_DUPLICATE_KEY	Duplicate key Exception			ZUPD_SYCM	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCX_SPAU_ROOT_STATIC	SPAU Exceptions			ZSPAU	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCX_SPAU_OBJECT_PROCESSING	Error during object processing			ZSPAU	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCX_SPAU_OBJECT_HANDLING	Exception in context with object handling			ZSPAU	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCX_SPAU_ADMINISTRATION	Admin errors			ZSPAU	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_AB_INVOICE_CREATE	Imp. class for BAdI imp. ZAB_INVOICE_CREATE		E	ZARIBA	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_ABAP_COMPILER_DATA	Root class			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_ABAP_COMP_ALIAS_DATA	Symbol: Alias Data			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_ABAP_COMP_ALIAS_TYPE	Symbol: Reference Type			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_ABAP_COMP_CLASS	CL_ABAP_COMPILER: Class			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_YCM_CUSTOM_DATA_CONTAINER	Custom data container			ZSYCM_ANALYSIS	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_SPAU_OBJECT_PROCESSOR	Processing SPAU Objects			ZSPAU	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_SPAU_OBJECT_SERVICES	Object services			ZSPAU	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_SPAU_OBJECT_SET_DETAILS	Object set details			ZSPAU	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_SPAU_OBJECT_TYPE_REGISTRY	Object type registry			ZSPAU	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_SPAU_PROCESSOR_ABSTRACT	Root class for object processors			ZSPAU	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_SPAU_PROCESSOR_MIGRATIONS	Migrationen			ZSPAU	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_SPAU_PROCESSOR_NOTES	Notes processing			ZSPAU	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_SPAU_PROCESSOR_OTHERS	Handle actions, which do not fit into other processors			ZSPAU	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_SPAU_PROCESSOR_POST_PROC	Post-Processing Actions			ZSPAU	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_SPAU_PROCESSOR_ROOT	Root class for object processors			ZSPAU	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_SPAU_PROCESSOR_TRANSLATION	Without Modass			ZSPAU	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_SPAU_PROCESSOR_WITH_MODASS	Adjust objects with modification assistent			ZSPAU	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_SPAU_PROCESSOR_WO_MODASS	Without Modass			ZSPAU	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_SPAU_PROTOCOL	SPAU Protocol			ZSPAU	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_SPAU_SETTINGS	SPAU Settings			ZSPAU	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_SPAU_UI_INFO_PROVIDER	SPAU texts			ZSPAU	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_SPAU_UPL_DATA_WRITER	UPL data container			ZSPAU	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_UPL_INTEGRATION	UPL Integration			ZSPAU	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_UPL_INTEGRATION_FACTORY	UPL integration factory			ZSPAU	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_WB_RIS_ENVIRONMENT	Environment analysis Repository Infosystem			ZSYCM_ANALYSIS	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_YCM_ANALYSE_ENH_REFS	References in customer enhancements			ZSYCM_ANALYSIS	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_FI_FAGLL03_FIELDS	Imp. class for BAdI imp. ZFI_FAGLL03_FIELDS		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCX_DYNP_SCAN_ERROR	Test			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_FULLNAME_2_SENVI_CONVERTER	Conversion SCR_GLREFS -> SENVI			ZSYCM_ANALYSIS	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_AB_IMP_MASTER_DATA	Imp. class for BAdI imp. ZAB_IMP_MASTER_DATA		E	ZARIBA	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_FI_FIAA_DOCLINES	Imp. class for BAdI imp. ZFI_FIAA_DOCLINES		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_IM_UDM_RSM_DEFAULT	Imp. class for BAdI imp. ZIM_UDM_RSM_DEFAULT		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_SCMG_CHNG_BFR_STR_C	Imp. class for BAdI imp. ZSCMG_CHNG_BFR_STR_C		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_UDM_BP_PROFILE_C	Imp. class for BAdI imp. ZUDM_BP_PROFILE_C		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_UDM_BR00000001A	Imp. class for BAdI imp. ZUDM_BR00000001A		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_UDM_BR00000002	Imp. class for BAdI imp. ZUDM_BR00000002		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_UDM_BR00000011	Imp. class for BAdI imp. ZUDM_BR00000011			ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_UDM_BR00000010	Imp. class for BAdI imp. ZUDM_BR00000010		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_UDM_BR00000008	Imp. class for BAdI imp.  ZUDM_BR00000008		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_UDM_BR00000007	Imp. class for BAdI imp. ZUDM_BR00000007		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_UDM_BR00000005	Imp. class for BAdI imp. ZUDM_BR00000005		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_UDM_BR00000004	Imp. class for BAdI imp. ZUDM_BR00000004		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_UDM_BR00000002A	Imp. class for BAdI imp. ZUDM_BR00000002A		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_ABAP_COMP_VALUE_TYPE	CL_ABAP_COMPILER: Objectype			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_AB_SEND_NOTIFICATION	Ariba - Send Notification			ZARIBA	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_ABAP_COMP_REF_TYPE	Symbol: Reference Type			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_ABAP_COMP_TABLE_WITH_HEAD	CL_ABAP_COMPILER : type			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_ABAP_COMP_PROCS	Split to Procedures			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_ABAP_COMP_OBJECT	CL_ABAP_COMPILER: Objectype			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_IM_UDM_CHNG_SGMT_DATA_	Imp. class for BAdI imp. ZUDM_CHNG_SGMT_DATA_		E	ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZCL_ABAP_COMP_METHOD	Used in CL_ABAP_COMPILER			ZHANA_SCI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	TOBJ	Definition of a Maintenance and Transport Object	ZFI_ACCOUNTS				ZFI	EHP6 FOR SAP ERP 6.0			
R3TR	OTH	Others	TOBJ	Definition of a Maintenance and Transport Object	ZFI_ACC_RULES				ZFI	EHP6 FOR SAP ERP 6.0			
