PROGTYPE	OBJTYPE	OBJDESC	SUBOBJ	SUBOBJDESC	OBJNAME	OBJTEXT	APPLN	FRICETYPE	PACKAGE	SYSNAME	MAINPROG	INCL	REFOBJTYP
LIMU	FM	Function Module	FUNC	Function Module	Z_AR_BALANCE_FROM_BSID	Calculates balances from BSID			ZCCI	EHP6 FOR SAP ERP 6.0	SAPLZ_AR_BALANCE	LZ_AR_BALANCEU01	
LIMU	FM	Function Module	FUNC	Function Module	Z_AR_CREDIT_DATA_GET	Calculates balances from BSID			ZCCI	EHP6 FOR SAP ERP 6.0	SAPLZ_AR_BALANCE	LZ_AR_BALANCEU04	
LIMU	FM	Function Module	FUNC	Function Module	Z_AR_CREDIT_EXPOSURE_GET	Calculate Customer's Credit Exposure			ZCCI	EHP6 FOR SAP ERP 6.0	SAPLZ_AR_BALANCE	LZ_AR_BALANCEU02	
LIMU	FM	Function Module	FUNC	Function Module	Z_AR_KUNNR_GET_FROM_ALTKN	Customer Account (KUNNR) from ALTKN			ZCCI	EHP6 FOR SAP ERP 6.0	SAPLZ_AR_BALANCE	LZ_AR_BALANCEU03	
LIMU	FM	Function Module	FUNC	Function Module	Z_CC_GET_DIRECTORY_LISTING	Get directory listing			ZCCI	EHP6 FOR SAP ERP 6.0	SAPLZ_AR_BALANCE	LZ_AR_BALANCEU07	
LIMU	FM	Function Module	FUNC	Function Module	Z_FI_READ_FIELD_STATUS	Read Field Status Group			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZFI_FIELD_STATUS	LZFI_FIELD_STATUSU01	
LIMU	FM	Function Module	FUNC	Function Module	Z_PRELIMINARY_POSTING_RELEASE	Release Parked Document			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZFI_FBS1	LZFI_FBS1U04	
LIMU	FM	Function Module	FUNC	Function Module	Z_PRELIMINARY_POSTING_POST_D	Vorerfaßten Beleg buchen mit Dynpros			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZFI_FBS1	LZFI_FBS1U05	
LIMU	FM	Function Module	FUNC	Function Module	ZSYCM_DISPLAY_ANALYSIS_RESULTS	Display joined view with analysis results			ZUPD_SYCM	EHP6 FOR SAP ERP 6.0	SAPLZSYCM_DISPLAY	LZSYCM_DISPLAYU01	
LIMU	FM	Function Module	FUNC	Function Module	Z_POSTING_INTERFACE_REVERSE_DO	Beleg stornieren über die Buchungsschnittstelle			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZ_FIPI	LZ_FIPIU06	
LIMU	FM	Function Module	FUNC	Function Module	Z_POSTING_INTERFACE_START	Startinformationen für die interne Buchungsschnittstelle			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZ_FIPI	LZ_FIPIU01	
LIMU	FM	Function Module	FUNC	Function Module	Z_CASE_ID_TRANSFER	Updating the Dispute Case tables for new customer document and custome			ZCCI	EHP6 FOR SAP ERP 6.0	SAPLZ_AR_CLEARING	LZ_AR_CLEARINGU01	
LIMU	FM	Function Module	FUNC	Function Module	Z_REVALUATION_ANALYSIS	Schnittstellenbeschreibung zum Event 00001650			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZ_ATTUNE	LZ_ATTUNEU01	
LIMU	FM	Function Module	FUNC	Function Module	Z_CLASS_OBJECT_GET	Get list of Class values from Class and Characteristic			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZ_CLASS_FUNCTIONS	LZ_CLASS_FUNCTIONSU04	
LIMU	FM	Function Module	FUNC	Function Module	Z_CLASS_VALUES_GET	Get list of Class values from Class and Characteristic			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZ_CLASS_FUNCTIONS	LZ_CLASS_FUNCTIONSU01	
LIMU	FM	Function Module	FUNC	Function Module	Z_CLASS_VALUES_UPDATE	Insert/Modify Class values for an object within a Class			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZ_CLASS_FUNCTIONS	LZ_CLASS_FUNCTIONSU02	
LIMU	FM	Function Module	FUNC	Function Module	Z_FI_DME_EXIT_XREF2	DMEE: Template for exit function module			ZFINA_GARNISHMNT	EHP6 FOR SAP ERP 6.0	SAPLZFINA_DME_EXITS	LZFINA_DME_EXITSU02	
LIMU	FM	Function Module	FUNC	Function Module	ZAB_PCARD_READ_FILES	Read the invoice CSV files			ZARIBA	EHP6 FOR SAP ERP 6.0	SAPLZAB_PCARD_INTERFACE	LZAB_PCARD_INTERFACEU02	
LIMU	FM	Function Module	FUNC	Function Module	ZFI_NA_FIXED_ASSET_LOAD	Remote enabled Asset Creation			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZFI_NA	LZFI_NAU01	
LIMU	FM	Function Module	FUNC	Function Module	ZFI_NA_GL_LOAD	NA GL Balances Upload			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZFI_NA_GL_LOAD_GRP	LZFI_NA_GL_LOAD_GRPU01	
LIMU	FM	Function Module	FUNC	Function Module	ZFI_POSITIVE_PAY_GET_PARAM	Get F110 Parameters			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZFI_POSITIVE_PAY	LZFI_POSITIVE_PAYU01	
LIMU	FM	Function Module	FUNC	Function Module	Z_LAST_RUN_UPDATE	Get Program's last Date and Time Run			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZ_CROSS_APPLICATION	LZ_CROSS_APPLICATIONU02	
LIMU	FM	Function Module	FUNC	Function Module	Z_POSTING_INTERFACE_RESET_CLE	Rücknahme Ausgleich über die Buchungsschnittstelle			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZ_FIPI	LZ_FIPIU05	
LIMU	FM	Function Module	FUNC	Function Module	Z_BAPI_INTERNALORDER_CREATE	Internal order create from passed data			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZ2075	LZ2075U01	
LIMU	FM	Function Module	FUNC	Function Module	Z_PRELIMINARY_POSTING_POST_ALL	Vorerfaßte Belege buchen ohne Dynpro			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZFI_FBS1	LZFI_FBS1U02	
LIMU	FM	Function Module	FUNC	Function Module	ZCONVERT_IBAN_2_BANK_ACCT_MK	Schnittstellenbeschreibung für Event 00003040			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZIBAN_BTE	LZIBAN_BTEU01	
LIMU	FM	Function Module	FUNC	Function Module	ZCONVERT_IBAN_2_BANK_ACCT_AL	Schnittstellenbeschreibung für Event 00003040			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZIBAN_BTE	LZIBAN_BTEU02	
LIMU	FM	Function Module	FUNC	Function Module	Z_MASTERSAF_FILE_WRITE				ZMASTERSAF	EHP6 FOR SAP ERP 6.0	SAPLZMASTERSAF01	LZMASTERSAF01U01	
LIMU	FM	Function Module	FUNC	Function Module	Z_MASTERSAF_FILE_CONV	Converte formato de arquivo (DAT,CSV,etc...)			ZMASTERSAF	EHP6 FOR SAP ERP 6.0	SAPLZMASTERSAF01	LZMASTERSAF01U02	
LIMU	FM	Function Module	FUNC	Function Module	Z_MASTERSAF_HEX_TO_STRING	HEX string to CHAR string convertion (CP ISO-866 RU)			ZMASTERSAF	EHP6 FOR SAP ERP 6.0	SAPLZMASTERSAF03	LZMASTERSAF03U01	
LIMU	FM	Function Module	FUNC	Function Module	ZREMADV_SPLIT_PAYMENT_ADVICE	Split of Payment Advices Notes that Are Too Large			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZREMADV	LZREMADVU01	
LIMU	FM	Function Module	FUNC	Function Module	ZSEC_GET_FILENAME	Function ZSEC_GET_FILENAME			ZSEC	EHP6 FOR SAP ERP 6.0	SAPLZSEC_FUNCTIONS	LZSEC_FUNCTIONSU01	
LIMU	FM	Function Module	FUNC	Function Module	ZCONFIGURE_UPL_CONNECTION	Load UPL data			ZSPAU	EHP6 FOR SAP ERP 6.0	SAPLZSPAU_DIALOGS	LZSPAU_DIALOGSU08	
LIMU	FM	Function Module	FUNC	Function Module	Z_FI_REVALUATION_SUBSTITUTION	Aufruf DOCUMENT/CLOSE der RWIN-Schnittstelle			ZFI_REVALUATION	EHP6 FOR SAP ERP 6.0	SAPLZFI_REVAL	LZFI_REVALU01	
LIMU	FM	Function Module	FUNC	Function Module	Z_FI_REVALUATION_CHECK	FI: Service für RW-Schnittstelle - Prüfung			ZFI_REVALUATION	EHP6 FOR SAP ERP 6.0	SAPLZFI_REVAL	LZFI_REVALU02	
LIMU	FM	Function Module	FUNC	Function Module	Z_AW_READ_TEXT_ALL	Rapid Mart Custom Function to Read Text			ZBODS	EHP6 FOR SAP ERP 6.0	SAPLZFI_RMART	LZFI_RMARTU01	
LIMU	FM	Function Module	FUNC	Function Module	ZFI_SEND_EMAIL_WITH_ATTACHM	Send Email with attachment			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZFI_SEND_EMAIL	LZFI_SEND_EMAILU01	
LIMU	FM	Function Module	FUNC	Function Module	ZFSCM_COLL_AR_RECEIVABLE_TOTAL	Calculates balances from BSID			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZFSCM_COLL_AR_RECEIVABLE	LZFSCM_COLL_AR_RECEIVABLEU01	
LIMU	FM	Function Module	FUNC	Function Module	ZSPAU_CORRECTION_INSERT	SPAU correction insert (with conditional dialog)			ZSPAU	EHP6 FOR SAP ERP 6.0	SAPLZSPAU_TR	LZSPAU_TRU01	
LIMU	FM	Function Module	FUNC	Function Module	ZSPAU_BROWSE_PROTOCOLS	Select a protocol, and display it			ZSPAU	EHP6 FOR SAP ERP 6.0	SAPLZSPAU_PROTOCOLS	LZSPAU_PROTOCOLSU02	
LIMU	FM	Function Module	FUNC	Function Module	ZSPAU_DISPLAY_PROTOCOL	Display protocol			ZSPAU	EHP6 FOR SAP ERP 6.0	SAPLZSPAU_PROTOCOLS	LZSPAU_PROTOCOLSU01	
LIMU	FM	Function Module	FUNC	Function Module	ZSPAU_CREATE_PROTOCOL	Create new protocol			ZSPAU	EHP6 FOR SAP ERP 6.0	SAPLZSPAU_PROTOCOLS	LZSPAU_PROTOCOLSU03	
LIMU	FM	Function Module	FUNC	Function Module	Z_PRELIMINARY_POSTING_FB01	Vorerfaßten Beleg buchen aus FB01			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZFI_FBS1	LZFI_FBS1U01	
LIMU	FM	Function Module	FUNC	Function Module	ZSYCM_CONFIGURE_UPL_CONNECTION	Custom management UPL data transfer			ZUPD_SYCM	EHP6 FOR SAP ERP 6.0	SAPLZSYCM_DISPLAY	LZSYCM_DISPLAYU02	
LIMU	FM	Function Module	FUNC	Function Module	Z_PP_COMPLETE_DOCUMENT_ENJ	Vervollständigen eines vorerfassten Beleges aus den Enjoy Transaktione			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZFI_FBS1	LZFI_FBS1U03	
LIMU	FM	Function Module	FUNC	Function Module	ZFI_READ_COSTCNTR_PRFTCNTR_BU	Read the Cost and Profit Centers from Business Unit			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZFI_CROSS_REFERENCE_TABLES	LZFI_CROSS_REFERENCE_TABLESU01	
LIMU	FM	Function Module	FUNC	Function Module	Z_FI_BTE_PROCESS_00002040	Beschreibung der Prozess-Schnittstelle 00002040			ZFI_NA_SMARTFORMS	EHP6 FOR SAP ERP 6.0	SAPLZFI_BTE_2040	LZFI_BTE_2040U01	
LIMU	FM	Function Module	FUNC	Function Module	Z_FI_BTE_PROCESS_00001120	Beschreibung der Prozess-Schnittstelle 00001120			ZFI_INTERFACE_LAYER	EHP6 FOR SAP ERP 6.0	SAPLZFI_BTE_1120	LZFI_BTE_1120U01	
LIMU	FM	Function Module	FUNC	Function Module	Z_FI_DME_EXIT_XREF1	DMEE: Template for exit function module			ZFINA_GARNISHMNT	EHP6 FOR SAP ERP 6.0	SAPLZFINA_DME_EXITS	LZFINA_DME_EXITSU01	
LIMU	FM	Function Module	FUNC	Function Module	ZFI_LEGACY_ASSET_CHANGE	Change Legacy Fixed Asset			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZFI_AA	LZFI_AAU01	
LIMU	FM	Function Module	FUNC	Function Module	Z_ADDITIONAL_FIELDS_NA	Schnittstellenbeschreibung zum Event 00001650			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZFI_ADD_AR_FIELDS	LZFI_ADD_AR_FIELDSU01	
LIMU	FM	Function Module	FUNC	Function Module	ZSPAU_OBJECTS_ACTIVATION	Activate modification objects			ZSPAU	EHP6 FOR SAP ERP 6.0	SAPLZSPAU_WB	LZSPAU_WBU01	
