PROGTYPE	OBJTYPE	OBJDESC	SUBOBJ	SUBOBJDESC	OBJNAME	OBJTEXT	APPLN	FRICETYPE	PACKAGE	SYSNAME	MAINPROG	INCL	REFOBJTYP
R3TR	DDIC	Data Dictionary	DOMA	Domain	ZFI_IMPL_TYPE_UPD	Identify implementation type			ZUPD_DEL_FI	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DOMA	Domain	ZFI_MODULE_UPD	SAP FI Module			ZUPD_DEL_FI	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DOMA	Domain	Z_PROCESSID_UPD	Process ID			ZUPD_DEL_FI	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DOMA	Domain	Z_SIMPLIFINDICATOR_UPD	Simplification indicator			ZUPD_DEL_FI	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DOMA	Domain	ZVEH_NAME	Vehicle Name			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DOMA	Domain	ZSYCM_SITEM_VERSION	Version of a simplification item			ZUPD_SYCM	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DOMA	Domain	Z_SIMPLIFIID_UPD	SImplification ID			ZUPD_DEL_FI	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DOMA	Domain	ZUPD_DOM_CATEG	Defect Category			ZUPD_PRECHECK	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DOMA	Domain	ZUPD_DOM_SFW_IS	Industry or Add-On			ZUPD_PRECHECK	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DOMA	Domain	ZUPD_DOM_WCB_COCO_NUM	Condition Contract Number			ZUPD_PRECHECK	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DOMA	Domain	ZUPD_ONOFF_1610	On/Off indicator 1610			ZUPD_PRECHECK	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DOMA	Domain	ZUPD_ONOFF_DOM	ON/Off indicator			ZUPD_PRECHECK	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DOMA	Domain	Z_INVOICED_FLAG	Invoiced Flag			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DOMA	Domain	Z_MIGRATIONCOMP_UPD	Migration Compatibility			ZUPD_DEL_FI	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DOMA	Domain	Z_NFORMAT	Number Format			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DOMA	Domain	Z_NUMC6	numeric			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DOMA	Domain	ZBUKRS_CNT_UPD	No. of company codes			ZUPD_DEL_FI	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DOMA	Domain	ZCHECKBOX_UPD	Active			ZUPD_DEL_FI	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DOMA	Domain	ZCOMPLEXITY_UPD	Complexity			ZUPD_DEL_FI	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DOMA	Domain	ZCUSTOMER	Search Term for customer			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DOMA	Domain	ZVBELN	Sales Document			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DOMA	Domain	ZDOM_SYCM_COMPLEXITY	Complexity			ZSYCM_COMPLEXITY	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DOMA	Domain	ZDOM_SYCM_NCS	Note Complexity Score			ZSYCM_COMPLEXITY	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DOMA	Domain	ZDOM_SYCM_PRIORITY	Priority			ZSYCM_COMPLEXITY	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DOMA	Domain	ZDOM_SYCM_TECH_CF	Technical Complexity Factor			ZSYCM_COMPLEXITY	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_ECI_ORDER_DATE	ECI Order Date			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_ECI_SHIP_DATE	ECI Ship Date			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_ECI_TRIAL_DATE	ECI Trial Date			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_EFFECTIVE_DT	Effective Date			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_EFF_DATE	Effective date			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_EINDT	Item Delivery Date			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_ERROR_DETAILS	Error Details for interfaces			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_ERROR_FLAG	Error flag			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_ERROR_MESSAGE	Error Message			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZUPD_SYCM_LINNO	Line Number			ZSYCM_COMPLEXITY	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_MESSAGE	Message			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZUTX2	Country sales Tax (UTX2)			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZUTX3	City Sales Tax (UTX3)			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZVARIATION	variation			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZVARIATION1_UPD	Variation			ZUPD_DEL_FI	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_FRI_TERMS	FRI Terms			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_MIGRCOMP_UPD	Migration Compatibility			ZUPD_DEL_FI	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_MODEL_DESC	Model Description			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_MODEL_NAME	Model Name			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_FRN	FRN			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_CHANGE_DATE	Changed Date			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_CF_AXW_TRIAL_DATE	CF AxW Trial Date			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_CF_AXW_SHIP_DATE	Z_CF_AxW_Ship_Date			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_CF_AXW_ORDER_DATE	CF/AxW Order Date			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_CF_AXW_ETA_DATE	CF/AxW ETA Date			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_CD_CODE	Incoming C/D code			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_CAC_NAME	CAC Name			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_CAC_CODE	CAC Code			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_CACCODE	CAC Code			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_CAC	CAC			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_BUILD_ISSUER_PHONE	Buildout Issuer Phone			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_BUILD_ISSUER_NAME	Build Out Issuer Name			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_BUILD_ISSUER_FAX	BO Issuer fax			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZZRESOURCE_RELATED_BILLING	resource_related_billing			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_1ST_FORECAST	1st Forecast			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_1ST_STOCK_DATE	1st stock taking date			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_1ST_VANNING	1st vanning			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_1ST_FIRM	1st Firm			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_1A_TRIAL_DATE	1A Trial Date			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_1A_SHIP_DATE	1A Ship Date			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_1A_ORDER_DATE	1A Order Date			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_2ND_STOCK_DATE	2nd stock taking date			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_DATE_SHIPPER	check date by shipper			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_DELIV_DATE	Delivery Date			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_DEPART_PORT	Depart Port			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_DEPART_PORT_CODE	Depart Port Code			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_DUNNAGE_WT	Dunnage weight			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_EBELN	Purchasing Document Number			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_EBELP	PO Item Number			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_ECCN_NO	ECCN Number			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_ECI_ETA_DATE	ECI ETA Date			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_ECI_NO	ECI No			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCOMPLEXITY1_UPD	Complexity			ZUPD_DEL_FI	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCOMPLEXITY_UPD	Complexity			ZUPD_DEL_FI	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCUSTOMER	Search Term for customer			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCUS_TRKORR	Customer Enhancement/Modification: Last transport			ZSPAU	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZDESYCM_CATEGORY	Defect Category			ZUPD_SYCM	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCNT_KOZGF	Number of Acc.Seq			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZAIROCN	Air/Ocean			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZBKLG_DATE	Backlog Date			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZBPROCESS_UPD	Business Process			ZUPD_DEL_FI	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZBUKRS_CNT_UPD	No. of company codes			ZUPD_DEL_FI	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZBUSPROC	Business Scenario			ZUPD_MM	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCHECKBOX_UPD	Active			ZUPD_DEL_FI	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCITY1_C	Corporrate City			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCITY1_O	Order City			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCITY1_R	Remit City			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCNT	Number of documents			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCNT_AG	Sold-to-party			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCNT_ASNUM	No of Activities			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_CONTLOADFLAG	ContLoadFlag			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_DOCK_NO	Dock No			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_EXECUTION_TIME	Execution time			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_EXECUTION_DATE	Date of execution			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_EXECTIME	Execution Time			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_EXECDATE	Execution Date			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_ETD_TAS_VAN	ETD TAS/Van Date			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_MROF	MROF			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZPFACH_C	Corporate P.O. Box			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZPFACH_O	Order P.O. Box			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZPFACH_R	Remit P.O. Box			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_ESTIMATED_VANDATE	Estimated Van Date			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_ETA	ETA			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_ETA_DATE	ETA Date			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_ETA_DEADLINE	ETA Deadline			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_ETA_FINALDEST	ETA Final Destination			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCNT_SAREA	Total No. of Sales Areas			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCNT_SL	No of Storage Locations used			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCNT_SPARTE	No. Of Division			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCNT_T166K	No. of header text ids			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCNT_T166P	No. of Item text ids			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCNT_VBELN	No. of Sales Document			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCNT_VKORG	No. Of Sales Organizations			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCNT_VTWEG	No. Of Dist. Channel			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCNT_WE	Ship-to-party			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCNT_WERKS	No. of Plants Assigned			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCOMPLEXITY	complexity			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZUPD_SYCM_INT_TYPE	Internal Type			ZSYCM_COMPLEXITY	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZUPD_SYCM_INT_NAME	INT_NAME			ZSYCM_COMPLEXITY	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZUPD_SYCM_INCL	Include Name			ZSYCM_COMPLEXITY	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZUPD_SYCM_FRICE_TYPE	Frice Type			ZSYCM_COMPLEXITY	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZUPD_SYCM_ERR_MSG	Error Message			ZSYCM_COMPLEXITY	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZUPD_SUCC_SW	Successor Software Component			ZUPD_PRECHECK	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZUPD_SUCCESSOR	Successor			ZUPD_PRECHECK	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZUPD_SFW_IS	Type of Business Function			ZUPD_PRECHECK	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZUPD_SFW_BFUNCTION	Business Function			ZUPD_PRECHECK	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_CONT_LOAD_FLAG	ContLoadFlag			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCNT_BEBER	No.of.Plant Section			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCNT_CP	Contact Person			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCNT_DEL	No. of Delivery Documents			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCNT_EQUI	No. of Equipments			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCNT_FORM	No. of unique forms assigned to each output type for pch doc			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZCNT_KNTTP	Number of Account assgn. cat			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_DOC_TYPE	Sales Doc Type			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_DOC_TYPE_ORD	Sales Doc Type			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_DUNNAGE_WEIGHT	Dunnage weight			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZUTX1	Tax Jurisdiction code (UTXJ)			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZZDESC_UPD	Description			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZZDEBIT_PROCESS	debit_process			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZZCREDIT_PROCESS	credit_process			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZZCONTRACTS	contracts			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZZCONSIGNMENT	consignment			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZZCASH_SALES	cash_Sales			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZVEH_NAME	Vehicle Name			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZVBELN	Sales Document			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZUPD_SEVERITY	Severity			ZUPD_PRECHECK	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_BO_REMARKS	B O remarks			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_BOX_PALLET	box/pallet			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_BOX_LOT_SIZE	Box Lot Size			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_BOX_BUILDOUT_REQ	Box buildout req'd			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_BOL_DAT	Bill Of Lading Date			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_BLDDAT	Build Out Date			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_BILL_OF_LADING_DATE	Bill Of lading date			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZUPD_SYCM_ORIGIN_DESCR	Origin Description			ZSYCM_COMPLEXITY	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZUPD_SYCM_OBJ_TEXT	Object Text			ZSYCM_COMPLEXITY	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZUPD_SYCM_OBJ_NAME	Object Name			ZSYCM_COMPLEXITY	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZUPD_SYCM_OBJECT_DESC	Object  Type Description			ZSYCM_COMPLEXITY	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZUPD_SYCM_MAIN_PROG	Main Program			ZSYCM_COMPLEXITY	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZUPD_SYCM_MAIN_OBJ_DESC	Main Object Description			ZSYCM_COMPLEXITY	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZUPD_SYCM_MAIN_OBJ	Main Object			ZSYCM_COMPLEXITY	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_ALL_SYSNAME	System Name for Pwd Reset			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_ALL_SYSTYP	System Type Domain for Pwd Reset			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_ARRIVAL_PORT	Arrival Port			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_ARRIVAL_PORT_CODE	Arrival Port Code			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	Z_1A_ETA_DATE	1A ETA Date			Z001	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZZTHIRD_PARTY	third_party			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZZSTANDARD_SALES	standard_sales			ZUPD_SD	SAP ECC 6.0			
R3TR	DDIC	Data Dictionary	DTEL	Data Element	ZZSINGLE_VAL	single_val			ZUPD_SD	SAP ECC 6.0			
